timestamp,source_ip,dest_ip,source_port,dest_port,function_code,address,value,packet_size,response_time_ms,protocol_version,transaction_id,label,attack_type
2025-01-02 00:00:11.000000,10.0.0.99,192.168.1.100,24451,502,5,63,64646,115,29.572941674299493,0,110,attack,command_injection
2025-01-03 00:22:29.000000,192.168.1.100,192.168.1.10,502,64933,3,1402,0,177,37.079119111853686,0,1349,attack,response_manipulation
2025-01-01 12:16:05.983368,192.168.1.11,192.168.1.100,502,502,1,3376,64,74,10.0,0,14789,normal,none
2025-01-02 07:50:33.141116,192.168.1.10,192.168.1.100,502,502,6,3497,123,60,42.67070586937032,0,38241,normal,none
2025-01-02 10:10:47.515887,192.168.1.10,192.168.1.101,502,502,2,3666,92,87,10.0,0,41045,normal,none
2025-01-01 11:12:55.145854,192.168.1.12,192.168.1.101,502,502,3,4953,98,117,56.718643418602156,0,13530,normal,none
2025-01-01 01:55:11.856333,192.168.1.12,192.168.1.102,502,502,3,2843,107,115,10.0,0,2306,normal,none
2025-01-02 03:52:59.017270,192.168.1.11,192.168.1.101,502,502,4,3638,86,100,30.269157023455577,0,33463,normal,none
2025-01-01 09:52:28.395224,192.168.1.12,192.168.1.102,502,502,2,4485,117,71,43.99680910307965,0,11913,normal,none
2025-01-01 10:33:28.862643,192.168.1.11,192.168.1.101,502,502,2,3186,126,91,32.50572043802105,0,12734,normal,none
2025-01-01 02:01:28.572594,192.168.1.12,192.168.1.102,502,502,2,2318,96,72,24.29659496152902,0,2435,normal,none
2025-01-01 12:01:13.361968,192.168.1.12,192.168.1.101,502,502,5,3034,81,70,90.8055976786352,0,14501,normal,none
2025-01-01 09:31:54.225380,192.168.1.12,192.168.1.102,502,502,1,1127,99,68,13.50582562657547,0,11501,normal,none
2025-01-02 00:22:31.072181,192.168.1.10,192.168.1.102,502,502,1,1636,99,110,34.58210858979356,0,29259,normal,none
2025-01-03 00:07:49.000000,192.168.1.100,192.168.1.10,502,63124,3,1435,65535,147,62.67559833958107,0,469,attack,response_manipulation
2025-01-01 22:03:39.188922,192.168.1.11,192.168.1.101,502,502,4,3112,135,66,12.991867922424294,0,26442,normal,none
2025-01-02 02:29:35.749552,192.168.1.12,192.168.1.102,502,502,1,3320,102,99,67.22792438209437,0,31802,normal,none
2025-01-01 10:37:25.123248,192.168.1.11,192.168.1.102,502,502,4,4670,103,103,83.86714883084774,0,12815,normal,none
2025-01-02 00:01:49.700000,10.0.0.99,192.168.1.100,23019,502,5,96,8570,103,38.33923838486769,0,1097,attack,command_injection
2025-01-02 07:37:25.240907,192.168.1.11,192.168.1.101,502,502,6,3873,77,85,10.0,0,37976,normal,none
2025-01-02 12:09:57.315302,192.168.1.11,192.168.1.101,502,502,2,3233,125,100,14.218375682654328,0,43425,normal,none
2025-01-04 00:00:02.435000,10.0.0.99,192.168.1.100,12345,502,2,0,0,59,3.3666224627546337,0,2435,attack,dos
2025-01-01 22:29:09.002694,192.168.1.10,192.168.1.100,502,502,3,2260,106,118,20.743443272511204,0,26955,normal,none
2025-01-02 16:15:01.608423,192.168.1.10,192.168.1.100,502,502,1,3149,109,80,12.16392447426513,0,48362,normal,none
2025-01-01 10:10:02.329187,192.168.1.11,192.168.1.102,502,502,3,4656,113,112,32.717893397317766,0,12262,normal,none
2025-01-01 03:39:24.435903,192.168.1.12,192.168.1.101,502,502,1,4431,141,118,10.0,0,4409,normal,none
2025-01-01 06:32:00.890265,192.168.1.12,192.168.1.101,502,502,1,4742,105,70,10.0,0,7894,normal,none
2025-01-01 21:39:33.529394,192.168.1.12,192.168.1.101,502,502,3,2585,83,73,13.033317736370906,0,25953,normal,none
2025-01-02 07:11:28.457210,192.168.1.10,192.168.1.102,502,502,1,3635,68,120,93.33674112697034,0,37457,normal,none
2025-01-01 16:28:08.397966,192.168.1.12,192.168.1.102,502,502,5,3680,89,118,17.54121836295452,0,19784,normal,none
2025-01-02 15:39:48.830841,192.168.1.12,192.168.1.102,502,502,2,3652,121,127,89.6283338705043,0,47647,normal,none
2025-01-01 16:42:20.493151,192.168.1.10,192.168.1.102,502,502,4,3250,68,100,11.330204007477954,0,20066,normal,none
2025-01-01 07:00:27.970805,192.168.1.12,192.168.1.101,502,502,3,3109,94,87,57.491467232115376,0,8475,normal,none
2025-01-02 07:36:48.822126,192.168.1.10,192.168.1.101,502,502,3,3499,137,121,10.0,0,37966,normal,none
2025-01-02 08:08:04.147176,192.168.1.12,192.168.1.100,502,502,4,2991,70,106,23.039790058957458,0,38593,normal,none
2025-01-01 01:51:18.865426,192.168.1.12,192.168.1.102,502,502,3,1640,129,99,120.32595717402606,0,2226,normal,none
2025-01-02 04:17:46.902362,192.168.1.11,192.168.1.100,502,502,4,3610,128,106,10.0,0,33971,normal,none
2025-01-02 01:29:12.273426,192.168.1.10,192.168.1.100,502,502,1,4032,95,74,141.91345225718507,0,30595,normal,none
2025-01-01 20:40:54.120154,192.168.1.10,192.168.1.102,502,502,3,1129,90,92,34.27273646818499,0,24776,normal,none
2025-01-02 00:03:32.600000,10.0.0.99,192.168.1.100,27221,502,16,73,62906,82,25.01128591660583,0,2126,attack,command_injection
2025-01-02 14:14:17.075438,192.168.1.12,192.168.1.102,502,502,3,1496,105,114,20.84813814573205,0,45924,normal,none
2025-01-01 00:57:57.995871,192.168.1.11,192.168.1.100,502,502,5,1450,104,84,45.64798668726191,0,1163,normal,none
2025-01-02 00:01:57.600000,10.0.0.99,192.168.1.100,22648,502,16,68,39893,67,18.086078561969764,0,1176,attack,command_injection
2025-01-02 15:31:14.377622,192.168.1.11,192.168.1.101,502,502,2,2767,100,116,51.12228627123585,0,47473,normal,none
2025-01-02 03:37:17.477949,192.168.1.12,192.168.1.100,502,502,2,4747,126,115,40.966339828628726,0,33154,normal,none
2025-01-01 20:09:03.930230,192.168.1.12,192.168.1.102,502,502,5,4521,58,112,10.0,0,24142,normal,none
2025-01-03 00:27:32.000000,192.168.1.100,192.168.1.10,502,8385,3,1709,65535,157,61.703810034401,0,1652,attack,response_manipulation
2025-01-02 02:37:36.170248,192.168.1.11,192.168.1.102,502,502,1,3199,100,89,38.728914294508044,0,31961,normal,none
2025-01-01 03:04:43.547565,192.168.1.10,192.168.1.102,502,502,5,1851,107,103,30.33175637041942,0,3704,normal,none
2025-01-02 04:51:12.455624,192.168.1.12,192.168.1.100,502,502,2,2880,101,79,35.75095499759935,0,34640,normal,none
2025-01-01 06:48:01.324626,192.168.1.12,192.168.1.102,502,502,3,4665,100,87,94.69550139785319,0,8221,normal,none
2025-01-03 00:39:51.000000,192.168.1.100,192.168.1.10,502,43867,3,1310,65535,173,54.59829457296169,0,2391,attack,response_manipulation
2025-01-02 17:32:07.210034,192.168.1.10,192.168.1.102,502,502,3,3629,97,60,110.25641622280418,0,49916,normal,none
2025-01-01 01:11:56.709334,192.168.1.11,192.168.1.102,502,502,3,4964,87,90,10.0,0,1444,normal,none
2025-01-02 02:47:15.559073,192.168.1.11,192.168.1.100,502,502,2,3042,100,126,17.437109138678515,0,32154,normal,none
2025-01-01 13:13:42.659378,192.168.1.12,192.168.1.102,502,502,3,1310,77,107,44.620930565653246,0,15960,normal,none
2025-01-02 10:37:42.374031,192.168.1.10,192.168.1.100,502,502,3,3320,88,87,66.71952885302815,0,41583,normal,none
2025-01-01 00:45:33.576338,192.168.1.11,192.168.1.101,502,502,4,3097,114,107,19.340477859473694,0,921,normal,none
2025-01-02 10:51:43.037435,192.168.1.12,192.168.1.100,502,502,3,4767,79,117,10.197859841472333,0,41865,normal,none
2025-01-02 08:36:20.960435,192.168.1.11,192.168.1.102,502,502,1,4331,114,80,111.67551985691209,0,39152,normal,none
2025-01-03 00:08:57.000000,192.168.1.100,192.168.1.10,502,53109,3,1368,65535,164,41.71293572588209,0,537,attack,response_manipulation
2025-01-02 00:13:03.959918,192.168.1.11,192.168.1.101,502,502,3,3539,106,105,30.512649219417355,0,29067,normal,none
2025-01-01 22:16:56.910155,192.168.1.10,192.168.1.101,502,502,4,4142,115,68,10.0,0,26707,normal,none
2025-01-02 02:55:50.597646,192.168.1.11,192.168.1.101,502,502,5,4149,80,96,51.66894728748564,0,32330,normal,none
2025-01-01 22:41:44.077726,192.168.1.11,192.168.1.101,502,502,2,3616,122,122,20.336850541771252,0,27195,normal,none
2025-01-02 01:33:58.685081,192.168.1.10,192.168.1.100,502,502,1,4312,109,95,37.984788415783896,0,30694,normal,none
2025-01-01 02:20:58.739490,192.168.1.11,192.168.1.102,502,502,1,3741,102,109,10.0,0,2825,normal,none
2025-01-03 00:34:49.000000,192.168.1.100,192.168.1.10,502,60281,3,1477,0,159,71.22697217315772,0,2089,attack,response_manipulation
2025-01-02 01:13:09.200458,192.168.1.10,192.168.1.101,502,502,1,2443,64,117,60.72723531480199,0,30278,normal,none
2025-01-02 13:23:32.374786,192.168.1.11,192.168.1.100,502,502,1,2688,110,77,19.97739611396301,0,44914,normal,none
2025-01-01 04:20:35.695562,192.168.1.11,192.168.1.102,502,502,3,1452,121,73,10.0,0,5236,normal,none
2025-01-01 01:48:39.886549,192.168.1.11,192.168.1.102,502,502,2,2961,113,98,112.83450861678257,0,2175,normal,none
2025-01-02 11:04:42.646036,192.168.1.12,192.168.1.102,502,502,2,2006,128,99,15.506312162540878,0,42122,normal,none
2025-01-02 14:15:18.828472,192.168.1.10,192.168.1.101,502,502,1,3653,79,68,10.0,0,45947,normal,none
2025-01-01 01:23:31.711597,192.168.1.11,192.168.1.101,502,502,1,3019,100,70,52.4681067495081,0,1672,normal,none
2025-01-04 00:00:00.120000,10.0.0.99,192.168.1.100,12345,502,4,0,0,55,3.6631463909832025,0,120,attack,dos
2025-01-01 18:46:09.326487,192.168.1.12,192.168.1.100,502,502,1,3430,60,97,10.712937314006327,0,22498,normal,none
2025-01-05 00:01:32.000000,10.0.0.99,192.168.1.100,54321,502,8,1840,0,68,11.729196933542097,0,1840,attack,reconnaissance
2025-01-01 23:38:50.477630,192.168.1.11,192.168.1.100,502,502,3,3135,39,82,10.0,0,28375,normal,none
2025-01-02 02:31:40.198975,192.168.1.10,192.168.1.102,502,502,5,4340,109,86,61.20004662734514,0,31842,normal,none
2025-01-01 11:33:39.879948,192.168.1.10,192.168.1.102,502,502,1,3007,118,117,85.28463064160402,0,13950,normal,none
2025-01-02 16:26:48.867862,192.168.1.12,192.168.1.100,502,502,1,1192,108,69,41.37452705659363,0,48604,normal,none
2025-01-01 13:39:05.175793,192.168.1.12,192.168.1.101,502,502,2,4086,104,129,32.11088565711893,0,16455,normal,none
2025-01-04 00:00:00.482000,10.0.0.99,192.168.1.100,12345,502,3,0,0,41,4.088363661524188,0,482,attack,dos
2025-01-02 07:41:04.755249,192.168.1.11,192.168.1.102,502,502,5,4080,68,85,30.28362518493249,0,38051,normal,none
2025-01-02 09:22:05.375365,192.168.1.10,192.168.1.102,502,502,3,2251,79,122,16.300698595701363,0,40075,normal,none
2025-01-02 00:02:47.900000,10.0.0.99,192.168.1.100,21236,502,6,9,6076,77,40.22297395456996,0,1679,attack,command_injection
2025-01-01 01:35:27.888907,192.168.1.11,192.168.1.100,502,502,1,1863,97,69,61.13848396683614,0,1912,normal,none
2025-01-02 11:59:56.121030,192.168.1.11,192.168.1.100,502,502,3,1785,112,111,89.20343406146014,0,43223,normal,none
2025-01-01 11:44:22.892800,192.168.1.12,192.168.1.102,502,502,3,1463,74,71,10.0,0,14165,normal,none
2025-01-03 00:41:10.000000,192.168.1.100,192.168.1.10,502,58743,3,1936,65535,128,77.78933482367185,0,2470,attack,response_manipulation
2025-01-05 00:01:48.400000,10.0.0.99,192.168.1.100,54321,502,8,2168,0,57,17.015169026660004,0,2168,attack,reconnaissance
2025-01-01 01:10:53.592247,192.168.1.10,192.168.1.100,502,502,3,1028,94,117,48.598848895242284,0,1424,normal,none
2025-01-01 06:25:10.910453,192.168.1.12,192.168.1.101,502,502,3,1658,84,75,10.0,0,7746,normal,none
2025-01-02 15:16:16.522526,192.168.1.10,192.168.1.101,502,502,3,4066,69,74,15.884763481561611,0,47179,normal,none
2025-01-01 02:39:56.408675,192.168.1.11,192.168.1.101,502,502,1,4200,98,147,58.87729101325423,0,3203,normal,none
2025-01-01 06:44:43.293305,192.168.1.10,192.168.1.102,502,502,2,4145,123,105,50.46238356270789,0,8148,normal,none
2025-01-01 05:08:17.682942,192.168.1.11,192.168.1.101,502,502,1,2903,101,86,47.85116677486,0,6195,normal,none
2025-01-01 05:42:54.490533,192.168.1.12,192.168.1.100,502,502,3,3630,100,90,62.51893804541313,0,6889,normal,none
2025-01-02 11:45:27.810466,192.168.1.10,192.168.1.101,502,502,6,3490,53,88,10.0,0,42931,normal,none
2025-01-05 00:01:12.950000,10.0.0.99,192.168.1.100,54321,502,8,1459,0,53,28.870302759714146,0,1459,attack,reconnaissance
2025-01-02 10:32:38.107121,192.168.1.12,192.168.1.102,502,502,2,3402,102,100,15.719762248112987,0,41481,normal,none
2025-01-01 03:10:13.780538,192.168.1.11,192.168.1.102,502,502,1,4769,96,79,19.974733267942252,0,3814,normal,none
2025-01-02 05:03:44.711501,192.168.1.10,192.168.1.102,502,502,2,2720,86,124,48.95711201844535,0,34895,normal,none
2025-01-02 05:04:02.715179,192.168.1.11,192.168.1.102,502,502,2,2963,112,71,10.0,0,34901,normal,none
2025-01-01 03:49:16.250365,192.168.1.11,192.168.1.101,502,502,5,4790,80,135,81.36504472340732,0,4606,normal,none
2025-01-01 03:34:41.295429,192.168.1.12,192.168.1.102,502,502,1,3824,81,117,47.089172924743025,0,4311,normal,none
2025-01-01 17:36:28.204562,192.168.1.11,192.168.1.101,502,502,3,1660,100,87,32.099970177640216,0,21133,normal,none
2025-01-01 14:28:28.286177,192.168.1.11,192.168.1.100,502,502,4,2812,131,122,10.0,0,17420,normal,none
2025-01-01 19:23:57.214429,192.168.1.11,192.168.1.102,502,502,3,3564,43,87,16.834606985808776,0,23241,normal,none
2025-01-01 08:54:29.226829,192.168.1.11,192.168.1.102,502,502,3,2545,107,87,34.66384000616884,0,10759,normal,none
2025-01-01 21:58:25.108310,192.168.1.12,192.168.1.100,502,502,3,4454,79,60,164.8407468939027,0,26336,normal,none
2025-01-01 03:45:04.350685,192.168.1.12,192.168.1.102,502,502,4,2557,87,81,10.0,0,4524,normal,none
2025-01-01 09:24:15.207675,192.168.1.12,192.168.1.102,502,502,1,2719,94,129,38.6842261896669,0,11349,normal,none
2025-01-01 20:41:00.891987,192.168.1.12,192.168.1.100,502,502,3,1162,101,107,16.718825022035617,0,24778,normal,none
2025-01-01 05:47:00.403376,192.168.1.11,192.168.1.100,502,502,4,3649,110,116,11.243305675548335,0,6973,normal,none
2025-01-01 02:57:11.622963,192.168.1.10,192.168.1.100,502,502,1,4248,51,76,10.0,0,3549,normal,none
2025-01-02 03:37:26.752493,192.168.1.12,192.168.1.101,502,502,5,1552,112,127,31.352527016030102,0,33157,normal,none
2025-01-01 16:15:26.688152,192.168.1.11,192.168.1.100,502,502,3,4254,97,120,15.47417798231768,0,19528,normal,none
2025-01-02 13:58:25.240958,192.168.1.12,192.168.1.102,502,502,3,2903,95,83,29.96338912377269,0,45606,normal,none
2025-01-01 21:08:26.701255,192.168.1.12,192.168.1.102,502,502,3,1099,76,86,31.98277394327117,0,25329,normal,none
2025-01-02 12:55:27.811584,192.168.1.11,192.168.1.102,502,502,3,2634,119,117,96.2950695895717,0,44353,normal,none
2025-01-02 01:37:15.251387,192.168.1.12,192.168.1.101,502,502,3,3156,114,60,37.67833962437565,0,30758,normal,none
2025-01-01 12:55:56.187582,192.168.1.12,192.168.1.100,502,502,1,2662,102,90,83.46654838294491,0,15591,normal,none
2025-01-01 18:02:48.489526,192.168.1.10,192.168.1.101,502,502,1,4471,68,111,160.12326816382293,0,21661,normal,none
2025-01-02 12:01:05.531148,192.168.1.11,192.168.1.101,502,502,5,2817,92,118,14.134491115043438,0,43246,normal,none
2025-01-02 00:13:31.467185,192.168.1.12,192.168.1.101,502,502,1,1660,84,119,19.98685575477389,0,29075,normal,none
2025-01-01 03:35:46.848513,192.168.1.10,192.168.1.102,502,502,1,4803,82,90,10.392560043038134,0,4331,normal,none
2025-01-02 11:09:16.965352,192.168.1.12,192.168.1.101,502,502,2,3668,84,133,28.071177981503787,0,42215,normal,none
2025-01-03 00:16:21.000000,192.168.1.100,192.168.1.10,502,16241,3,1509,65535,136,58.49469087454379,0,981,attack,response_manipulation
2025-01-02 01:50:39.681626,192.168.1.11,192.168.1.100,502,502,3,1611,94,91,132.43961912791417,0,31027,normal,none
2025-01-05 00:02:02.650000,10.0.0.99,192.168.1.100,54321,502,8,2453,0,53,16.84203674793813,0,2453,attack,reconnaissance
2025-01-01 13:35:16.484778,192.168.1.12,192.168.1.102,502,502,2,4865,89,111,13.37568043276496,0,16380,normal,none
2025-01-01 20:09:17.908253,192.168.1.12,192.168.1.102,502,502,1,2193,94,142,10.0,0,24148,normal,none
2025-01-02 01:41:47.716783,192.168.1.11,192.168.1.101,502,502,3,1223,119,89,14.450910676114887,0,30850,normal,none
2025-01-02 10:10:52.750128,192.168.1.12,192.168.1.102,502,502,1,3041,86,114,66.25663373914202,0,41047,normal,none
2025-01-02 06:20:54.280766,192.168.1.11,192.168.1.100,502,502,2,3566,103,89,11.703800345666469,0,36444,normal,none
2025-01-01 20:12:07.487921,192.168.1.12,192.168.1.101,502,502,3,4164,99,106,14.640654682481157,0,24201,normal,none
2025-01-01 22:25:33.121797,192.168.1.11,192.168.1.101,502,502,3,1439,87,117,31.37194119806131,0,26877,normal,none
2025-01-01 00:30:29.479602,192.168.1.11,192.168.1.100,502,502,3,2413,78,113,16.92625790213454,0,610,normal,none
2025-01-02 07:15:50.334957,192.168.1.11,192.168.1.101,502,502,3,3756,105,100,16.83411162714212,0,37543,normal,none
2025-01-02 03:13:13.284682,192.168.1.12,192.168.1.100,502,502,3,4028,105,98,10.0,0,32678,normal,none
2025-01-02 01:32:35.905994,192.168.1.12,192.168.1.102,502,502,2,2119,76,122,17.35110350841957,0,30665,normal,none
2025-01-01 10:30:16.463097,192.168.1.11,192.168.1.100,502,502,3,2186,125,67,96.80731735254699,0,12669,normal,none
2025-01-02 03:34:30.407433,192.168.1.11,192.168.1.100,502,502,4,4534,73,104,28.010032835246502,0,33097,normal,none
2025-01-01 04:56:25.922343,192.168.1.11,192.168.1.100,502,502,4,2566,126,98,36.67279675182641,0,5953,normal,none
2025-01-01 21:11:36.947741,192.168.1.10,192.168.1.100,502,502,1,4144,108,107,16.706022278008195,0,25389,normal,none
2025-01-02 16:13:42.738756,192.168.1.11,192.168.1.101,502,502,1,1374,86,108,165.48134861417262,0,48332,normal,none
2025-01-02 11:35:01.173048,192.168.1.10,192.168.1.101,502,502,6,3839,139,107,51.85605431561995,0,42721,normal,none
2025-01-02 01:29:26.336874,192.168.1.10,192.168.1.101,502,502,3,2174,121,115,10.0,0,30600,normal,none
2025-01-02 10:35:20.264419,192.168.1.11,192.168.1.101,502,502,6,1679,83,73,184.95928760597124,0,41537,normal,none
2025-01-02 03:43:40.777207,192.168.1.10,192.168.1.101,502,502,1,4795,77,107,10.0,0,33282,normal,none
2025-01-01 09:40:33.712184,192.168.1.11,192.168.1.100,502,502,1,4052,97,127,14.914593746712734,0,11668,normal,none
2025-01-05 00:00:51.700000,10.0.0.99,192.168.1.100,54321,502,8,1034,0,64,13.594873981904561,0,1034,attack,reconnaissance
2025-01-01 15:42:02.255341,192.168.1.12,192.168.1.102,502,502,3,2405,101,73,10.0,0,18862,normal,none
2025-01-02 00:00:20.600000,10.0.0.99,192.168.1.100,23968,502,5,9,30798,93,36.62319927500121,0,206,attack,command_injection
2025-01-01 15:05:00.398192,192.168.1.11,192.168.1.102,502,502,4,1227,121,99,20.230662998228112,0,18143,normal,none
2025-01-01 01:41:16.327016,192.168.1.11,192.168.1.102,502,502,6,1753,119,89,58.58296724366128,0,2030,normal,none
2025-01-01 21:59:29.863458,192.168.1.10,192.168.1.102,502,502,2,4961,67,99,47.8162495603982,0,26357,normal,none
2025-01-03 00:33:22.000000,192.168.1.100,192.168.1.10,502,38019,3,1830,65535,101,54.05201011584449,0,2002,attack,response_manipulation
2025-01-01 02:06:35.269020,192.168.1.12,192.168.1.101,502,502,1,4752,118,100,58.9325670365912,0,2533,normal,none
2025-01-01 17:41:50.065808,192.168.1.12,192.168.1.100,502,502,3,3084,87,105,42.25030134858107,0,21241,normal,none
2025-01-02 11:32:16.444303,192.168.1.10,192.168.1.100,502,502,1,4783,121,117,21.72258523172978,0,42662,normal,none
2025-01-02 07:56:57.925313,192.168.1.12,192.168.1.101,502,502,3,4249,99,122,18.794635692889546,0,38365,normal,none
2025-01-02 00:21:58.158348,192.168.1.12,192.168.1.102,502,502,4,2918,110,74,10.0,0,29247,normal,none
2025-01-05 00:00:39.250000,10.0.0.99,192.168.1.100,54321,502,8,785,0,64,14.390659392389612,0,785,attack,reconnaissance
2025-01-01 01:24:24.953949,192.168.1.10,192.168.1.101,502,502,6,2538,110,116,41.546259881480694,0,1688,normal,none
2025-01-01 05:23:32.335983,192.168.1.12,192.168.1.100,502,502,3,2856,60,123,10.0,0,6497,normal,none
2025-01-01 13:54:45.601355,192.168.1.10,192.168.1.102,502,502,2,4177,115,89,94.54657598608908,0,16765,normal,none
2025-01-02 00:01:52.400000,10.0.0.99,192.168.1.100,28078,502,15,5,7245,93,40.68356538547574,0,1124,attack,command_injection
2025-01-01 11:13:25.312281,192.168.1.10,192.168.1.102,502,502,6,2534,97,120,16.048456705240113,0,13540,normal,none
2025-01-02 15:53:41.086851,192.168.1.12,192.168.1.102,502,502,4,2347,121,129,48.6808736561026,0,47912,normal,none
2025-01-02 17:27:51.137730,192.168.1.12,192.168.1.100,502,502,2,3341,125,98,161.00935576879203,0,49829,normal,none
2025-01-01 15:07:32.275955,192.168.1.12,192.168.1.101,502,502,3,1153,72,95,10.272170097630823,0,18195,normal,none
2025-01-01 14:49:06.114649,192.168.1.12,192.168.1.102,502,502,3,1153,130,74,10.0,0,17835,normal,none
2025-01-01 18:04:18.836588,192.168.1.12,192.168.1.100,502,502,6,4461,111,111,49.04949201347594,0,21691,normal,none
2025-01-01 18:47:02.192070,192.168.1.10,192.168.1.100,502,502,2,2462,125,113,10.0,0,22515,normal,none
2025-01-01 01:04:17.381215,192.168.1.10,192.168.1.101,502,502,2,4501,90,135,10.0,0,1292,normal,none
2025-01-01 23:32:17.817433,192.168.1.12,192.168.1.102,502,502,2,3068,136,91,28.458436589571296,0,28238,normal,none
2025-01-03 00:01:40.000000,192.168.1.100,192.168.1.10,502,52362,3,1793,65535,135,65.75422297475303,0,100,attack,response_manipulation
2025-01-05 00:00:43.000000,10.0.0.99,192.168.1.100,54321,502,8,860,0,63,25.865593975520696,0,860,attack,reconnaissance
2025-01-01 14:22:43.632201,192.168.1.12,192.168.1.100,502,502,3,1123,112,96,55.19401113351996,0,17307,normal,none
2025-01-01 06:58:46.842682,192.168.1.12,192.168.1.100,502,502,4,2495,121,92,142.62006262369,0,8442,normal,none
2025-01-01 22:56:26.439996,192.168.1.10,192.168.1.101,502,502,1,3612,168,67,10.0,0,27497,normal,none
2025-01-01 17:24:38.076434,192.168.1.12,192.168.1.101,502,502,2,3253,109,96,10.0,0,20897,normal,none
2025-01-02 06:47:47.925122,192.168.1.10,192.168.1.102,502,502,3,2497,79,108,10.814725890653937,0,36991,normal,none
2025-01-02 14:34:01.325425,192.168.1.11,192.168.1.101,502,502,2,2732,94,95,10.0,0,46329,normal,none
2025-01-02 16:18:50.466297,192.168.1.10,192.168.1.100,502,502,1,1911,132,128,10.0,0,48440,normal,none
2025-01-02 15:40:25.326903,192.168.1.10,192.168.1.102,502,502,3,4781,129,117,10.0,0,47660,normal,none
2025-01-02 00:01:03.100000,10.0.0.99,192.168.1.100,20780,502,15,63,63319,74,32.20797750634409,0,631,attack,command_injection
2025-01-02 15:48:39.612443,192.168.1.11,192.168.1.102,502,502,3,2611,58,116,56.53976379081177,0,47816,normal,none
2025-01-02 00:39:00.563140,192.168.1.12,192.168.1.100,502,502,1,2640,124,60,29.38149688214109,0,29595,normal,none
2025-01-02 14:38:20.755835,192.168.1.10,192.168.1.101,502,502,4,1351,135,95,51.67718596157855,0,46412,normal,none
2025-01-03 00:00:15.000000,192.168.1.100,192.168.1.10,502,26941,3,1690,65535,144,64.49254980903189,0,15,attack,response_manipulation
2025-01-01 19:31:16.100403,192.168.1.10,192.168.1.102,502,502,5,4567,100,60,76.34986045427902,0,23389,normal,none
2025-01-01 20:44:06.120570,192.168.1.12,192.168.1.102,502,502,3,1308,96,102,40.579120841436975,0,24837,normal,none
2025-01-02 15:42:12.356994,192.168.1.10,192.168.1.101,502,502,1,1575,109,128,54.33328362163843,0,47697,normal,none
2025-01-03 00:05:59.000000,192.168.1.100,192.168.1.10,502,59823,3,1846,0,120,79.95216269822745,0,359,attack,response_manipulation
2025-01-02 10:51:30.954727,192.168.1.10,192.168.1.101,502,502,3,4941,72,94,34.25638178975682,0,41861,normal,none
2025-01-02 12:11:13.419783,192.168.1.12,192.168.1.100,502,502,5,3248,76,88,21.303663088332595,0,43446,normal,none
2025-01-01 14:35:30.961241,192.168.1.11,192.168.1.101,502,502,4,2603,73,98,61.33538337195712,0,17558,normal,none
2025-01-02 03:22:56.331693,192.168.1.12,192.168.1.100,502,502,3,4676,136,111,23.080856983438792,0,32869,normal,none
2025-01-02 12:04:39.547224,192.168.1.10,192.168.1.102,502,502,3,2218,124,112,28.68940938570979,0,43318,normal,none
2025-01-01 11:15:26.259276,192.168.1.10,192.168.1.101,502,502,1,4514,114,104,10.0,0,13580,normal,none
2025-01-02 00:02:54.100000,10.0.0.99,192.168.1.100,20039,502,6,46,29633,89,42.320071285820546,0,1741,attack,command_injection
2025-01-05 00:01:16.950000,10.0.0.99,192.168.1.100,54321,502,8,1539,0,69,23.990835983409156,0,1539,attack,reconnaissance
2025-01-02 11:26:13.945362,192.168.1.10,192.168.1.100,502,502,4,4059,71,98,129.91507899351694,0,42551,normal,none
2025-01-02 12:28:35.558629,192.168.1.10,192.168.1.102,502,502,1,2979,121,108,23.50540431221,0,43806,normal,none
2025-01-02 16:43:04.314825,192.168.1.11,192.168.1.102,502,502,3,1237,132,102,158.38411312512324,0,48927,normal,none
2025-01-02 15:31:44.647210,192.168.1.10,192.168.1.102,502,502,1,3907,96,75,12.13895497246233,0,47485,normal,none
2025-01-01 23:37:31.731501,192.168.1.12,192.168.1.100,502,502,3,3646,98,116,58.254625470789264,0,28346,normal,none
2025-01-01 19:06:08.333030,192.168.1.10,192.168.1.101,502,502,2,1704,118,102,57.36536529729502,0,22884,normal,none
2025-01-05 00:00:14.550000,10.0.0.99,192.168.1.100,54321,502,8,291,0,79,16.004740996055457,0,291,attack,reconnaissance
2025-01-01 12:10:02.858024,192.168.1.11,192.168.1.101,502,502,1,1113,102,77,11.580037541961119,0,14669,normal,none
2025-01-03 00:35:14.000000,192.168.1.100,192.168.1.10,502,2313,3,1513,0,121,30.37247067086623,0,2114,attack,response_manipulation
2025-01-01 16:35:04.693096,192.168.1.12,192.168.1.101,502,502,1,3225,104,118,51.616307277805426,0,19923,normal,none
2025-01-01 09:33:15.603435,192.168.1.11,192.168.1.100,502,502,2,1527,95,95,43.94253191257824,0,11528,normal,none
2025-01-01 05:48:01.517187,192.168.1.12,192.168.1.102,502,502,3,2723,91,60,53.89859646612266,0,6994,normal,none
2025-01-02 08:40:56.643122,192.168.1.11,192.168.1.102,502,502,5,3025,81,104,10.580439910487629,0,39249,normal,none
2025-01-01 14:56:43.883323,192.168.1.11,192.168.1.100,502,502,2,1254,136,93,72.32082925630095,0,17988,normal,none
2025-01-01 04:52:23.132782,192.168.1.12,192.168.1.102,502,502,5,3877,71,116,54.96770567569044,0,5873,normal,none
